0.0001 8.59122e-17
0.00011911 1.11539e-16
0.000141873 1.44692e-16
0.000168985 1.87744e-16
0.000201279 2.43543e-16
0.000239743 3.16072e-16
0.000285559 4.09491e-16
0.00034013 5.30947e-16
0.00040513 6.88433e-16
0.000482552 8.91691e-16
0.000574769 1.15482e-15
0.00068461 1.49534e-15
0.000815441 1.93834e-15
0.000971274 2.50338e-15
0.00115689 3.2388e-15
0.00137797 4.18838e-15
0.00164131 5.41052e-15
0.00195497 6.98012e-15
0.00232857 9.00719e-15
0.00277356 1.16412e-14
0.0033036 1.49536e-14
0.00393493 1.92647e-14
0.0046869 2.47795e-14
0.00558259 3.18481e-14
0.00664944 4.07708e-14
0.00792016 5.22509e-14
0.00943373 6.71348e-14
0.0112365 8.53071e-14
0.0133839 1.08917e-13
0.0159416 1.38702e-13
0.0189881 1.76155e-13
0.0226168 2.22444e-13
0.0269389 2.81045e-13
0.032087 3.56084e-13
0.0382189 4.43412e-13
0.0455227 5.55231e-13
0.0542222 6.94783e-13
0.0645842 8.57595e-13
0.0769265 1.05766e-12
0.0916274 1.30014e-12
0.109138 1.58805e-12
0.129994 1.91814e-12
0.154837 2.30772e-12
0.184426 2.74629e-12
0.219671 3.19607e-12
0.26165 3.6298e-12
0.311653 4.01889e-12
0.371211 4.3968e-12
0.44215 4.764e-12
0.526646 5.08054e-12
0.62729 5.29474e-12
0.747167 5.28871e-12
0.889953 4.97739e-12
1.06003 4.5131e-12
1.2626 3.98609e-12
1.50389 3.48596e-12
1.79128 3.03987e-12
2.1336 2.5913e-12
2.54134 2.14471e-12
3.027 1.72716e-12
3.60547 1.36121e-12
4.29449 1.06724e-12
5.11518 8.36748e-13
6.0927 6.56034e-13
7.25704 5.14349e-13
8.64388 4.03264e-13
10.2958 3.1617e-13
12.2633 2.47886e-13
14.6069 1.9435e-13
17.3983 1.52376e-13
20.7231 1.19467e-13
24.6834 9.36653e-14
29.4005 7.34362e-14
35.019 5.7576e-14
41.7112 4.51412e-14
49.6824 3.53919e-14
59.1769 2.77482e-14
70.4857 2.17554e-14
83.9558 1.70568e-14
100 1.3373e-14
