10 4.65711e-14
12.2897 5.93373e-14
15.1038 7.53392e-14
18.5621 9.52904e-14
22.8123 1.20008e-13
28.0357 1.50397e-13
34.4552 1.8742e-13
42.3445 2.32045e-13
52.0403 2.85175e-13
63.9561 3.47552e-13
78.6003 4.19627e-13
96.5977 5.01396e-13
118.716 5.92213e-13
145.899 6.90611e-13
179.306 7.94176e-13
220.362 8.99553e-13
270.819 1.00264e-12
332.829 1.09903e-12
409.038 1.1846e-12
502.697 1.25616e-12
617.801 1.31186e-12
759.261 1.35093e-12
933.111 1.37277e-12
1146.77 1.37541e-12
1409.35 1.35429e-12
1732.05 1.30244e-12
2128.64 1.2127e-12
2616.05 1.08171e-12
3215.05 9.13777e-13
3951.21 7.22401e-13
4855.93 5.28013e-13
5967.81 3.52232e-13
7334.28 2.11291e-13
9013.64 1.11864e-13
11077.5 5.09964e-14
13614 1.93792e-14
16731.2 5.88962e-15
20562.2 1.35976e-15
25270.4 2.23914e-16
31056.6 2.43449e-17
38167.8 1.58962e-18
46907.2 5.54842e-20
57647.7 8.97196e-22
70847.5 5.63692e-24
87069.6 1.10845e-26
107006 5.22956e-30
131508 4.26975e-34
161620 4.03771e-39
198626 2.6998e-45
244106 6.95946e-53
300000 3.28195e-62
