0.0001 1.20744e-16
0.000132571 1.83774e-16
0.000175751 2.79395e-16
0.000232995 4.24948e-16
0.000308884 6.44813e-16
0.000409492 9.7916e-16
0.000542868 1.48325e-15
0.000719686 2.24766e-15
0.000954095 3.3979e-15
0.00126486 5.13376e-15
0.00167683 7.74295e-15
0.002223 1.16487e-14
0.00294705 1.75249e-14
0.00390694 2.62024e-14
0.00517947 3.92562e-14
0.00686649 5.81086e-14
0.00910298 8.63174e-14
0.0120679 1.26497e-13
0.0159986 1.85803e-13
0.0212095 2.68677e-13
0.0281177 3.88659e-13
0.0372759 5.51915e-13
0.0494171 7.80684e-13
0.0655129 1.0813e-12
0.0868511 1.48109e-12
0.11514 1.97827e-12
0.152642 2.55189e-12
0.202359 3.05303e-12
0.26827 3.51991e-12
0.355648 3.91701e-12
0.471487 4.08053e-12
0.625055 3.68894e-12
0.828643 3.01904e-12
1.09854 2.39534e-12
1.45635 1.91328e-12
1.9307 1.45076e-12
2.55955 1.0344e-12
3.39322 7.14598e-13
4.49843 4.9319e-13
5.96362 3.40382e-13
7.90604 2.3492e-13
10.4811 1.62133e-13
13.895 1.11899e-13
18.4207 7.72284e-14
24.4205 5.33003e-14
32.3746 3.67859e-14
42.9193 2.53883e-14
56.8987 1.75221e-14
75.4312 1.20931e-14
100 8.34622e-15
