0.0001 1.1342e-14
0.000158489 1.42737e-14
0.000251189 1.79602e-14
0.000398107 2.25934e-14
0.000630957 2.84117e-14
0.001 3.57099e-14
0.00158489 4.48485e-14
0.00251189 5.62627e-14
0.00398107 7.04663e-14
0.00630957 8.80438e-14
0.01 1.0962e-13
0.0158489 1.35782e-13
0.0251189 1.66925e-13
0.0398107 2.02959e-13
0.0630957 2.42803e-13
0.1 2.83601e-13
0.158489 3.19678e-13
0.251189 3.41605e-13
0.398107 3.36629e-13
0.630957 2.93035e-13
1 2.10678e-13
1.58489 1.12542e-13
2.51189 3.77674e-14
3.98107 6.09042e-15
6.30957 3.07508e-16
10 2.45607e-18
15.8489 1.04999e-21
25.1189 4.33524e-27
39.8107 1.17244e-35
63.0957 3.00529e-49
