0.0001 1.08683e-16
0.000132571 1.65267e-16
0.000175751 2.51234e-16
0.000232995 3.81725e-16
0.000308884 5.79326e-16
0.000409492 8.79562e-16
0.000542868 1.33144e-15
0.000719686 2.01708e-15
0.000954095 3.04317e-15
0.00126486 4.59623e-15
0.00167683 6.91092e-15
0.002223 1.03923e-14
0.00294705 1.55613e-14
0.00390694 2.32533e-14
0.00517947 3.46438e-14
0.00686649 5.12989e-14
0.00910298 7.59332e-14
0.0120679 1.10963e-13
0.0159986 1.6242e-13
0.0212095 2.33068e-13
0.0281177 3.35047e-13
0.0372759 4.70954e-13
0.0494171 6.6017e-13
0.0655129 9.04584e-13
0.0868511 1.22309e-12
0.11514 1.58989e-12
0.152642 1.95003e-12
0.202359 2.25574e-12
0.26827 2.52625e-12
0.355648 2.67657e-12
0.471487 2.49743e-12
0.625055 2.01715e-12
0.828643 1.49772e-12
1.09854 1.11264e-12
1.45635 8.16462e-13
1.9307 5.7998e-13
2.55955 4.01634e-13
3.39322 2.77194e-13
4.49843 1.91309e-13
5.96362 1.32035e-13
7.90604 9.11257e-14
10.4811 6.28917e-14
13.895 4.34056e-14
18.4207 2.9957e-14
24.4205 2.06752e-14
32.3746 1.42693e-14
42.9193 9.84816e-15
56.8987 6.79684e-15
75.4312 4.69093e-15
100 3.2375e-15
