0.0001 2.43474e-14
0.000158489 3.06408e-14
0.000251189 3.85545e-14
0.000398107 4.85005e-14
0.000630957 6.09906e-14
0.001 7.66572e-14
0.00158489 9.62747e-14
0.00251189 1.20777e-13
0.00398107 1.51268e-13
0.00630957 1.89001e-13
0.01 2.35317e-13
0.0158489 2.91479e-13
0.0251189 3.58333e-13
0.0398107 4.35686e-13
0.0630957 5.21216e-13
0.1 6.08796e-13
0.158489 6.86241e-13
0.251189 7.33311e-13
0.398107 7.22631e-13
0.630957 6.29048e-13
1 4.52256e-13
1.58489 2.4159e-13
2.51189 8.10741e-14
3.98107 1.30741e-14
6.30957 6.60118e-16
10 5.27237e-18
15.8489 2.25397e-21
25.1189 9.30631e-27
39.8107 2.51683e-35
63.0957 6.45136e-49
