0.0001 2.8331e-15
0.000124386 3.1823e-15
0.000154719 3.58026e-15
0.000192448 4.03616e-15
0.000239378 4.56133e-15
0.000297753 5.1693e-15
0.000370363 5.87914e-15
0.000460679 6.7145e-15
0.00057302 7.70473e-15
0.000712756 8.89198e-15
0.000886568 1.03287e-14
0.00110277 1.2085e-14
0.00137169 1.42569e-14
0.00170618 1.69642e-14
0.00212225 2.03835e-14
0.00263978 2.47431e-14
0.00328352 3.03009e-14
0.00408423 3.75172e-14
0.00508021 4.69714e-14
0.00631907 5.91069e-14
0.00786003 7.51854e-14
0.00977677 9.66528e-14
0.0121609 1.23981e-13
0.0151265 1.60603e-13
0.0188152 2.09039e-13
0.0234035 2.71492e-13
0.0291106 3.54327e-13
0.0362095 4.59843e-13
0.0450395 5.97659e-13
0.0560228 7.77336e-13
0.0696845 9.96374e-13
0.0866777 1.28107e-12
0.107815 1.63255e-12
0.134107 2.05205e-12
0.16681 2.56103e-12
0.207488 3.11701e-12
0.258086 3.66761e-12
0.321022 4.15088e-12
0.399306 4.61932e-12
0.496681 5.04693e-12
0.617801 5.33363e-12
0.768457 5.29703e-12
0.955853 4.83151e-12
1.18895 4.19381e-12
1.47888 3.54664e-12
1.83952 2.98315e-12
2.2881 2.41736e-12
2.84608 1.87545e-12
3.54012 1.4024e-12
4.40341 1.03829e-12
5.47723 7.7066e-13
6.8129 5.7446e-13
8.47428 4.31313e-13
10.5408 3.27782e-13
13.1113 2.54067e-13
16.3086 2.0307e-13
20.2856 1.69711e-13
25.2324 1.50419e-13
31.3856 1.42751e-13
39.0393 1.45094e-13
48.5593 1.56421e-13
60.401 1.76082e-13
75.1303 2.03613e-13
93.4515 2.38556e-13
116.241 2.80268e-13
144.587 3.27741e-13
179.846 3.79419e-13
223.703 4.33084e-13
278.255 4.85846e-13
346.11 5.34334e-13
430.512 5.75138e-13
535.496 6.05461e-13
666.081 6.23838e-13
828.511 6.30611e-13
1030.55 6.27804e-13
1281.86 6.18146e-13
1594.45 6.03441e-13
1983.28 5.8307e-13
2466.92 5.53649e-13
3068.5 5.10468e-13
3816.78 4.50283e-13
4747.54 3.74088e-13
5905.27 2.88214e-13
7345.32 2.02825e-13
9136.54 1.28325e-13
11364.6 7.16513e-14
14135.9 3.44636e-14
17583.1 1.38226e-14
21870.9 4.42949e-15
27204.3 1.0754e-15
33838.3 1.86715e-16
42090.1 2.31947e-17
52354.2 3.50013e-18
65121.3 1.66132e-18
81001.7 1.19344e-18
100755 8.78992e-19
125325 6.47467e-19
155886 4.76693e-19
193900 3.50751e-19
241185 2.57895e-19
300000 1.89454e-19
