0.0001 1.81841e-15
0.000154719 2.34457e-15
0.000239378 3.07498e-15
0.000370363 4.12655e-15
0.00057302 5.7086e-15
0.000886568 8.19458e-15
0.00137169 1.22279e-14
0.00212225 1.91056e-14
0.00328352 3.10528e-14
0.00508021 5.14866e-14
0.00786003 8.85036e-14
0.0121609 1.56076e-13
0.0188152 2.6445e-13
0.0291106 4.61409e-13
0.0450395 8.03775e-13
0.0696845 1.31243e-12
0.107815 2.17197e-12
0.16681 3.23459e-12
0.258086 4.43345e-12
0.399306 4.68209e-12
0.617801 4.23657e-12
0.955853 3.33184e-12
1.47888 2.26901e-12
2.2881 1.12825e-12
3.54012 4.97622e-13
5.47723 2.31944e-13
8.47428 1.28747e-13
13.1113 1.03093e-13
20.2856 1.22204e-13
31.3856 1.77087e-13
48.5593 2.69493e-13
75.1303 4.0437e-13
116.241 5.83141e-13
179.846 7.95964e-13
278.255 1.01589e-12
430.512 1.20381e-12
666.081 1.32808e-12
1030.55 1.37666e-12
1594.45 1.32745e-12
2466.92 1.12313e-12
3816.78 7.5535e-13
5905.27 3.60473e-13
9136.54 1.0676e-13
14135.9 1.58776e-14
21870.9 8.23791e-16
33838.3 8.38415e-18
52354.2 1.15157e-20
81001.7 2.01233e-21
125325 8.67234e-22
193900 3.73213e-22
300000 1.60255e-22
